185,1,653,118,85,79,0.5796,926
186,1,663,121,89,89,0.7706,931
187,1,668,142,88,85,0.7888,936
188,1,671,163,86,88,0.5382,941
189,1,673,178,88,86,0.7654,946
190,1,670,179,88,85,0.7385,951
191,1,671,178,89,88,0.7410,956
192,1,669,177,87,88,0.8031,961
193,1,662,170,87,88,0.7684,966
194,1,661,167,85,82,0.7129,971
195,1,654,164,88,89,0.6242,976
200,1,1175,149,109,150,0.8392,1001
201,1,1116,152,157,139,0.9326,1006
202,1,1067,153,143,133,0.9328,1011
203,1,1018,149,151,135,0.9286,1016
204,1,996,143,148,136,0.8284,1021
204,1,682,160,87,80,0.5129,1021
205,1,979,142,143,136,0.8257,1026
206,1,988,132,150,141,0.6212,1031
207,1,728,140,87,85,0.7723,1036
208,1,752,138,94,91,0.8568,1041
208,1,1073,113,143,146,0.8092,1041
209,1,1098,115,153,142,0.8406,1046
209,1,778,134,88,89,0.7472,1046
210,1,785,138,92,85,0.7595,1051
210,1,1124,107,157,156,0.6904,1051
211,1,808,138,89,89,0.8383,1056
211,1,1148,112,136,147,0.8352,1056
212,1,815,134,96,98,0.8682,1061
212,1,1178,110,106,148,0.8186,1061
213,1,828,133,96,96,0.8346,1066
213,1,1218,124,58,120,0.6809,1066
214,1,849,140,89,88,0.7152,1071
215,1,850,135,95,96,0.8383,1076
216,1,856,134,97,98,0.8478,1081
218,1,866,167,92,98,0.7594,1091
219,1,870,171,96,101,0.5745,1096
220,1,869,178,104,104,0.7596,1101
221,1,868,180,112,103,0.8690,1106
222,1,871,180,112,103,0.8742,1111
223,1,870,183,115,101,0.8700,1116
224,1,873,183,113,100,0.8526,1121
225,1,893,182,102,94,0.7587,1126
226,1,894,181,102,95,0.7788,1131
227,1,893,183,104,97,0.7930,1136
228,1,899,185,97,94,0.7478,1141
229,1,899,197,91,97,0.5557,1146
230,1,904,187,92,93,0.6099,1151
231,1,903,196,91,97,0.5989,1156
232,1,909,186,94,95,0.6531,1161
233,1,877,174,157,154,0.5723,1166
233,1,913,186,94,94,0.5659,1166
234,1,915,185,96,97,0.5793,1171
235,1,916,183,100,99,0.7107,1176
236,1,917,185,106,95,0.7017,1181
237,1,920,185,102,96,0.7074,1186
238,1,927,184,100,98,0.7453,1191
239,1,928,182,103,102,0.7867,1196
240,1,940,180,105,95,0.7421,1201
241,1,942,178,102,102,0.8057,1206
241,1,361,84,76,77,0.5274,1206
242,1,938,174,108,106,0.7992,1211
243,1,944,174,107,106,0.7975,1216
244,1,930,155,135,144,0.8273,1221
245,1,928,156,132,143,0.8620,1226
246,1,927,158,131,142,0.8738,1231
247,1,923,155,138,151,0.8153,1236
248,1,929,156,139,149,0.8284,1241
249,1,937,155,144,151,0.6711,1246
249,1,781,404,159,202,0.5040,1246
250,1,936,171,155,152,0.7196,1251
251,1,939,184,149,142,0.8588,1256
252,1,939,188,153,149,0.8179,1261
253,1,927,190,148,146,0.8213,1266
